swap_id,timestamp,station_id,battery_soc_returned,battery_soc_issued,wait_minutes,swap_duration_minutes,batteries_available_before_swap,station_status,downtime_minutes,payment_amount,payment_method,motorcycle_type,service_success
SW018298,2026-04-21 17:56:44,ST002,9.5,90.5,4.2,4.4,11,Operational,0,33.32,Mobile Money,Standard,True
SW018299,2026-04-21 18:01:13,ST002,3.0,96.3,0.9,3.9,8,Operational,0,38.17,Mobile Money,Delivery,True
SW018300,2026-04-21 18:01:32,ST005,15.3,96.2,0.5,4.3,14,Operational,0,32.07,Mobile Money,Standard,True
SW018301,2026-04-21 18:04:06,ST004,46.1,96.2,3.8,3.3,14,Operational,0,33.5,Mobile Money,Standard,True
SW018302,2026-04-21 18:11:16,ST003,11.2,91.8,0.4,2.6,13,Operational,0,33.24,Mobile Money,Standard,True
SW018303,2026-04-21 18:11:44,ST002,19.0,93.0,0.8,3.2,17,Operational,0,38.55,Mobile Money,Delivery,True
SW018304,2026-04-21 18:14:18,ST004,19.3,88.9,1.9,2.8,9,Operational,0,41.04,Mobile Money,Commercial,True
SW018305,2026-04-21 18:19:41,ST001,23.8,94.8,16.8,4.3,1,Operational,0,35.36,Wallet,Standard,True
SW018306,2026-04-21 18:20:40,ST004,26.0,89.7,6.3,4.1,0,Operational,0,40.69,Mobile Money,Commercial,True
SW018307,2026-04-21 18:22:29,ST003,15.9,94.3,1.8,2.0,16,Operational,0,34.44,Mobile Money,Standard,True
SW018308,2026-04-21 18:22:31,ST004,19.2,96.6,2.0,4.0,10,Operational,0,33.85,Wallet,Standard,True
SW018309,2026-04-21 18:24:49,ST003,28.6,97.0,0.7,4.0,12,Operational,0,36.13,Mobile Money,Standard,True
SW018310,2026-04-21 18:25:49,ST001,33.6,92.8,10.9,4.8,1,Operational,0,38.37,Mobile Money,Delivery,True
SW018311,2026-04-21 18:27:22,ST003,38.4,98.2,3.7,2.6,13,Operational,0,39.77,Mobile Money,Delivery,True
SW018312,2026-04-21 18:29:36,ST003,3.0,91.1,5.3,3.7,10,Operational,0,35.75,Mobile Money,Standard,True
SW018313,2026-04-21 18:30:10,ST004,24.4,91.4,12.8,3.9,17,Operational,0,34.69,Mobile Money,Standard,True
SW018314,2026-04-21 18:30:45,ST003,25.5,86.8,4.3,4.7,13,Operational,0,38.16,Mobile Money,Delivery,True
SW018315,2026-04-21 18:32:44,ST001,3.0,85.4,6.2,4.8,9,Operational,0,38.41,Mobile Money,Commercial,True
SW018316,2026-04-21 18:34:00,ST003,30.1,97.2,7.4,2.5,11,Operational,0,37.51,Mobile Money,Delivery,True
SW018317,2026-04-21 18:40:35,ST003,26.1,94.4,1.3,4.1,10,Operational,0,34.22,Mobile Money,Standard,True
SW018318,2026-04-21 18:45:15,ST005,11.2,92.7,0.2,2.7,11,Operational,0,42.77,Wallet,Commercial,True
SW018319,2026-04-21 18:45:16,ST001,20.3,95.5,3.4,4.1,6,Operational,0,34.3,Wallet,Standard,True
SW018320,2026-04-21 18:53:58,ST005,35.6,93.9,5.0,4.5,13,Operational,0,37.55,Mobile Money,Commercial,True
SW018321,2026-04-21 19:02:50,ST001,36.5,96.7,8.8,4.4,12,Operational,0,40.26,Wallet,Delivery,True
SW018322,2026-04-21 19:03:19,ST003,17.8,90.3,3.8,4.5,12,Operational,0,34.69,Card,Standard,True
SW018323,2026-04-21 19:05:02,ST003,54.1,90.3,7.4,4.3,10,Operational,0,37.11,Mobile Money,Delivery,True
SW018324,2026-04-21 19:06:52,ST005,44.1,100.0,1.5,3.8,16,Operational,0,34.37,Mobile Money,Standard,True
SW018325,2026-04-21 19:08:26,ST001,23.2,90.8,23.4,3.6,1,Operational,0,36.08,Mobile Money,Standard,True
SW018326,2026-04-21 19:15:38,ST001,3.0,86.6,16.4,4.0,0,Operational,0,0.0,Mobile Money,Standard,False
SW018327,2026-04-21 19:21:18,ST002,9.4,94.9,5.8,5.2,6,Downtime,10,0.0,Card,Delivery,False
SW018328,2026-04-21 19:25:47,ST001,14.8,99.0,3.4,2.9,4,Operational,0,38.68,Card,Delivery,True
SW018329,2026-04-21 19:28:45,ST004,38.7,97.8,10.0,3.1,16,Operational,0,33.53,Card,Standard,True
SW018330,2026-04-21 19:28:51,ST004,4.7,93.0,2.8,2.8,15,Operational,0,39.08,Mobile Money,Delivery,True
SW018331,2026-04-21 19:36:36,ST002,23.4,98.3,2.3,3.4,20,Operational,0,34.95,Mobile Money,Standard,True
SW018332,2026-04-21 19:37:44,ST003,39.9,92.7,4.1,2.5,16,Operational,0,36.09,Wallet,Standard,True
SW018333,2026-04-21 19:38:43,ST001,17.9,84.8,3.3,4.1,3,Operational,0,36.01,Mobile Money,Standard,True
SW018334,2026-04-21 19:39:15,ST002,40.1,94.2,2.8,4.3,11,Operational,0,34.17,Mobile Money,Standard,True
SW018335,2026-04-21 19:46:14,ST002,29.6,87.3,2.3,3.8,6,Operational,0,37.35,Mobile Money,Commercial,True
SW018336,2026-04-21 19:52:41,ST001,16.6,92.1,4.2,3.4,13,Operational,0,33.29,Card,Standard,True
SW018337,2026-04-21 19:55:59,ST001,23.8,98.5,1.4,3.0,9,Operational,0,43.27,Mobile Money,Commercial,True
SW018338,2026-04-21 19:56:36,ST002,17.5,89.8,2.9,4.9,7,Operational,0,31.9,Mobile Money,Standard,True
SW018339,2026-04-21 20:02:42,ST004,42.2,94.6,4.2,4.1,14,Operational,0,38.2,Mobile Money,Delivery,True
SW018340,2026-04-21 20:04:19,ST003,35.3,91.4,10.9,3.4,14,Operational,0,33.46,Mobile Money,Standard,True
SW018341,2026-04-21 20:06:31,ST003,40.8,98.6,2.0,3.9,12,Operational,0,33.6,Wallet,Standard,True
SW018342,2026-04-21 20:15:54,ST001,31.5,85.2,11.3,4.0,10,Operational,0,36.19,Wallet,Standard,True
SW018343,2026-04-21 20:19:01,ST005,34.5,90.5,7.1,4.4,11,Operational,0,34.83,Mobile Money,Standard,True
SW018344,2026-04-21 20:24:18,ST002,14.6,100.0,0.4,4.7,14,Operational,0,32.06,Card,Standard,True
SW018345,2026-04-21 20:25:31,ST002,31.8,84.3,5.7,3.9,18,Operational,0,35.33,Card,Standard,True
SW018346,2026-04-21 20:27:19,ST002,17.0,97.0,2.4,2.8,20,Operational,0,35.8,Mobile Money,Standard,True
SW018347,2026-04-21 20:40:46,ST003,55.0,88.5,1.3,4.3,18,Operational,0,37.87,Card,Delivery,True
SW018348,2026-04-21 20:41:21,ST003,22.3,95.9,4.4,2.7,16,Operational,0,37.1,Mobile Money,Standard,True
SW018349,2026-04-21 20:47:17,ST001,44.0,91.8,16.8,6.0,0,Operational,0,0.0,Card,Commercial,False
SW018350,2026-04-21 20:47:40,ST004,22.1,87.7,1.3,3.1,15,Operational,0,34.2,Mobile Money,Standard,True
SW018351,2026-04-21 20:47:50,ST003,43.6,96.0,2.6,4.6,14,Operational,0,32.81,Mobile Money,Standard,True
SW018352,2026-04-21 20:48:10,ST003,30.2,92.7,1.2,5.3,17,Operational,0,40.6,Mobile Money,Delivery,True
SW018353,2026-04-21 20:51:16,ST003,10.4,92.9,1.2,2.7,14,Operational,0,35.72,Mobile Money,Delivery,True
SW018354,2026-04-21 20:51:36,ST003,16.1,98.0,0.3,3.7,2,Operational,0,43.77,Card,Commercial,True
SW018355,2026-04-21 20:58:04,ST002,20.7,99.1,2.2,4.0,12,Operational,0,38.28,Mobile Money,Commercial,True
SW018356,2026-04-21 20:59:37,ST004,20.1,91.8,4.6,4.4,16,Operational,0,39.39,Mobile Money,Commercial,True
SW018357,2026-04-21 21:15:09,ST001,24.7,95.9,1.0,3.0,18,Operational,0,40.23,Mobile Money,Commercial,True
SW018358,2026-04-21 21:19:42,ST003,13.5,98.6,0.3,3.1,22,Operational,0,36.99,Mobile Money,Standard,True
SW018359,2026-04-21 21:31:17,ST001,20.3,100.0,2.7,1.3,10,Operational,0,34.5,Mobile Money,Standard,True
SW018360,2026-04-21 21:41:54,ST003,4.4,93.1,2.4,2.3,22,Operational,0,39.34,Wallet,Delivery,True
SW018361,2026-04-21 21:59:08,ST004,30.0,98.3,2.0,3.4,21,Operational,0,36.74,Wallet,Delivery,True
SW018362,2026-04-21 22:11:08,ST005,6.1,88.6,1.1,3.3,7,Operational,0,36.87,Mobile Money,Standard,True
SW018363,2026-04-21 22:23:20,ST003,30.2,93.0,3.1,2.8,20,Operational,0,34.33,Mobile Money,Delivery,True
SW018364,2026-04-21 22:35:45,ST004,37.7,95.8,2.1,1.6,12,Operational,0,33.2,Mobile Money,Standard,True
SW018365,2026-04-21 22:43:30,ST002,25.3,90.1,3.3,3.1,14,Operational,0,35.07,Card,Delivery,True
SW018366,2026-04-21 22:56:02,ST003,35.7,91.3,1.2,3.8,19,Operational,0,34.91,Mobile Money,Standard,True
SW018367,2026-04-21 23:10:13,ST002,20.7,88.9,0.4,2.7,18,Operational,0,37.1,Mobile Money,Delivery,True
SW018368,2026-04-21 23:30:08,ST004,44.2,89.3,2.2,3.0,21,Operational,0,39.87,Mobile Money,Commercial,True
SW018369,2026-04-21 23:33:57,ST003,33.0,96.4,3.8,3.9,28,Operational,0,34.88,Card,Standard,True
SW018370,2026-04-22 00:28:38,ST001,29.0,95.1,0.7,3.4,17,Operational,0,37.81,Mobile Money,Delivery,True
SW018371,2026-04-22 01:29:59,ST005,40.0,94.8,4.0,2.7,18,Operational,0,36.07,Mobile Money,Standard,True
SW018372,2026-04-22 02:10:19,ST003,22.1,87.3,0.9,2.6,21,Operational,0,33.45,Mobile Money,Standard,True
SW018373,2026-04-22 04:28:16,ST001,43.6,88.3,2.7,3.3,17,Operational,0,39.59,Mobile Money,Commercial,True
SW018374,2026-04-22 05:25:23,ST003,30.0,91.6,1.0,2.6,23,Operational,0,34.12,Mobile Money,Standard,True
SW018375,2026-04-22 05:26:12,ST001,20.4,100.0,2.7,3.7,21,Operational,0,33.81,Mobile Money,Standard,True
SW018376,2026-04-22 05:38:12,ST004,29.1,94.6,0.2,3.9,18,Operational,0,0.0,Wallet,Delivery,False
SW018377,2026-04-22 06:14:32,ST003,22.7,96.9,1.2,3.4,25,Operational,0,32.52,Card,Standard,True
SW018378,2026-04-22 06:24:11,ST005,3.0,93.8,1.4,4.2,12,Operational,0,40.51,Wallet,Delivery,True
SW018379,2026-04-22 06:30:39,ST004,17.3,91.8,6.2,3.4,17,Operational,0,36.52,Mobile Money,Delivery,True
SW018380,2026-04-22 06:37:19,ST001,37.9,89.6,3.0,4.0,13,Operational,0,41.65,Wallet,Commercial,True
SW018381,2026-04-22 07:08:09,ST003,32.3,96.0,9.1,3.4,20,Operational,0,42.4,Mobile Money,Commercial,True
SW018382,2026-04-22 07:10:34,ST001,24.3,93.3,6.5,2.2,6,Operational,0,35.38,Wallet,Standard,True
SW018383,2026-04-22 07:16:10,ST005,30.6,97.1,2.6,3.5,13,Operational,0,35.78,Mobile Money,Standard,True
SW018384,2026-04-22 07:16:36,ST004,27.7,89.2,4.3,3.1,15,Operational,0,35.48,Wallet,Standard,True
SW018385,2026-04-22 07:16:53,ST001,5.9,89.4,1.0,2.7,6,Operational,0,38.59,Mobile Money,Commercial,True
SW018386,2026-04-22 07:18:27,ST005,24.7,95.2,3.8,3.9,9,Operational,0,43.01,Mobile Money,Commercial,True
SW018387,2026-04-22 07:22:17,ST005,43.5,95.7,0.7,4.0,6,Operational,0,34.59,Mobile Money,Standard,True
SW018388,2026-04-22 07:24:18,ST001,40.7,88.3,3.1,4.0,18,Operational,0,39.47,Wallet,Commercial,True
SW018389,2026-04-22 07:27:52,ST005,19.7,98.0,1.7,3.6,12,Operational,0,36.88,Mobile Money,Delivery,True
SW018390,2026-04-22 07:29:49,ST002,26.9,87.0,2.5,3.9,13,Operational,0,40.73,Mobile Money,Commercial,True
SW018391,2026-04-22 07:36:25,ST003,24.3,94.8,3.7,3.1,10,Operational,0,39.15,Wallet,Delivery,True
SW018392,2026-04-22 07:41:48,ST004,23.0,93.1,7.1,3.5,1,Operational,0,34.14,Mobile Money,Standard,True
SW018393,2026-04-22 07:46:16,ST003,25.0,92.7,12.0,4.6,14,Operational,0,38.32,Card,Delivery,True
SW018394,2026-04-22 07:57:31,ST004,18.6,94.9,9.0,2.6,20,Operational,0,36.08,Mobile Money,Delivery,True
SW018395,2026-04-22 07:59:13,ST004,10.7,89.7,4.6,3.7,15,Operational,0,40.69,Mobile Money,Commercial,True
SW018396,2026-04-22 08:01:03,ST003,25.7,93.6,4.5,2.9,15,Operational,0,38.73,Mobile Money,Commercial,True
SW018397,2026-04-22 08:03:46,ST004,27.6,94.4,5.1,4.6,14,Operational,0,36.1,Mobile Money,Delivery,True
SW018398,2026-04-22 08:06:47,ST005,23.8,97.7,1.2,2.6,8,Operational,0,35.14,Mobile Money,Delivery,True
SW018399,2026-04-22 08:09:39,ST001,47.9,92.2,0.4,3.3,18,Operational,0,37.66,Mobile Money,Standard,True
SW018400,2026-04-22 08:13:49,ST003,23.3,88.1,2.8,4.0,17,Operational,0,38.17,Mobile Money,Delivery,True
SW018401,2026-04-22 08:14:27,ST003,20.7,92.0,1.4,4.4,10,Operational,0,40.07,Mobile Money,Commercial,True
SW018402,2026-04-22 08:20:19,ST002,32.0,97.1,4.5,3.1,16,Operational,0,36.49,Wallet,Delivery,True
SW018403,2026-04-22 08:22:51,ST004,45.3,95.4,7.8,3.6,20,Operational,0,38.22,Mobile Money,Delivery,True
SW018404,2026-04-22 08:24:45,ST003,22.1,90.4,7.8,3.1,12,Operational,0,33.73,Mobile Money,Standard,True
SW018405,2026-04-22 08:28:40,ST002,15.1,94.7,14.0,3.4,12,Operational,0,37.51,Mobile Money,Delivery,True
SW018406,2026-04-22 08:28:59,ST001,21.9,100.0,18.0,4.4,1,Operational,0,42.58,Mobile Money,Commercial,True
SW018407,2026-04-22 08:35:51,ST003,22.9,98.2,2.5,4.4,12,Operational,0,35.08,Mobile Money,Standard,True
SW018408,2026-04-22 08:43:03,ST004,40.7,93.1,4.8,3.6,14,Operational,0,39.89,Mobile Money,Delivery,True
SW018409,2026-04-22 08:45:50,ST001,17.8,91.0,2.5,3.1,10,Operational,0,33.24,Mobile Money,Standard,True
SW018410,2026-04-22 08:55:33,ST002,22.4,91.7,6.7,4.0,13,Operational,0,38.18,Card,Delivery,True
SW018411,2026-04-22 08:56:02,ST004,31.0,91.1,3.1,5.2,17,Operational,0,37.55,Mobile Money,Delivery,True
SW018412,2026-04-22 09:13:32,ST005,6.5,92.7,2.0,3.6,4,Operational,0,37.22,Mobile Money,Delivery,True
SW018413,2026-04-22 09:17:35,ST003,19.0,99.3,4.5,2.7,20,Operational,0,30.91,Card,Standard,True
SW018414,2026-04-22 09:23:27,ST001,44.8,93.1,3.8,3.2,18,Operational,0,36.31,Card,Standard,True
SW018415,2026-04-22 09:24:35,ST004,46.8,96.0,13.1,2.4,10,Operational,0,36.71,Mobile Money,Standard,True
SW018416,2026-04-22 09:26:13,ST001,19.8,90.0,6.2,5.1,1,Operational,0,35.36,Mobile Money,Standard,True
SW018417,2026-04-22 09:30:06,ST003,29.8,92.4,4.0,3.4,13,Operational,0,35.0,Wallet,Standard,True
SW018418,2026-04-22 09:38:54,ST003,18.8,91.0,0.6,4.2,18,Operational,0,33.7,Card,Standard,True
SW018419,2026-04-22 09:42:51,ST004,31.7,95.0,5.1,4.0,6,Operational,0,37.19,Card,Delivery,True
SW018420,2026-04-22 09:46:39,ST005,10.3,96.5,2.7,4.4,7,Operational,0,36.42,Wallet,Delivery,True
SW018421,2026-04-22 09:50:29,ST004,8.2,94.8,4.4,3.9,14,Operational,0,41.13,Card,Commercial,True
SW018422,2026-04-22 09:51:31,ST004,12.0,90.9,2.9,3.6,12,Operational,0,42.49,Mobile Money,Commercial,True
SW018423,2026-04-22 10:07:37,ST005,16.5,98.0,2.3,3.2,17,Operational,0,39.58,Wallet,Commercial,True
SW018424,2026-04-22 10:32:19,ST004,22.8,96.9,2.0,4.0,19,Operational,0,37.36,Card,Commercial,True
SW018425,2026-04-22 10:33:50,ST004,24.1,90.4,4.2,4.1,19,Operational,0,41.51,Wallet,Commercial,True
SW018426,2026-04-22 10:36:51,ST005,31.6,100.0,3.4,3.7,7,Operational,0,36.55,Mobile Money,Delivery,True
SW018427,2026-04-22 10:50:13,ST001,27.9,100.0,2.3,4.0,17,Operational,0,37.25,Card,Standard,True
SW018428,2026-04-22 10:52:52,ST003,22.9,88.8,0.7,3.1,18,Operational,0,40.8,Card,Delivery,True
SW018429,2026-04-22 10:54:31,ST004,22.0,94.9,1.1,3.7,14,Operational,0,40.73,Mobile Money,Commercial,True
SW018430,2026-04-22 10:56:29,ST003,25.2,92.2,8.2,2.5,17,Operational,0,38.01,Card,Commercial,True
SW018431,2026-04-22 11:03:41,ST004,26.7,93.2,3.7,2.7,23,Operational,0,41.73,Card,Delivery,True
SW018432,2026-04-22 11:06:57,ST001,19.8,96.9,2.8,3.7,19,Operational,0,40.19,Mobile Money,Delivery,True
SW018433,2026-04-22 11:18:02,ST003,32.8,90.6,0.7,2.8,12,Operational,0,34.41,Wallet,Standard,True
SW018434,2026-04-22 11:22:55,ST004,21.4,93.3,0.3,2.5,12,Operational,0,37.21,Mobile Money,Commercial,True
SW018435,2026-04-22 11:45:09,ST004,31.8,93.9,4.0,3.9,2,Operational,0,35.59,Mobile Money,Standard,True
SW018436,2026-04-22 11:47:43,ST003,27.9,93.5,6.2,2.6,2,Operational,0,39.04,Wallet,Delivery,True
SW018437,2026-04-22 11:48:47,ST004,25.9,93.6,1.4,1.9,19,Operational,0,40.81,Mobile Money,Commercial,True
SW018438,2026-04-22 11:49:02,ST002,20.3,98.3,1.2,3.9,14,Operational,0,39.35,Card,Commercial,True
SW018439,2026-04-22 12:05:33,ST005,9.7,97.5,0.4,2.9,17,Operational,0,37.33,Wallet,Delivery,True
SW018440,2026-04-22 12:37:46,ST003,16.1,89.6,3.7,3.3,23,Operational,0,32.1,Wallet,Standard,True
SW018441,2026-04-22 12:38:26,ST003,19.7,88.9,1.8,2.5,23,Operational,0,37.72,Card,Delivery,True
SW018442,2026-04-22 12:41:52,ST004,10.0,92.5,1.3,3.1,18,Operational,0,37.76,Wallet,Delivery,True
SW018443,2026-04-22 12:48:12,ST005,32.2,89.4,3.0,3.4,20,Operational,0,38.15,Mobile Money,Delivery,True
SW018444,2026-04-22 12:52:51,ST001,18.6,96.9,7.9,3.1,18,Operational,0,36.44,Card,Standard,True
SW018445,2026-04-22 13:02:18,ST001,38.8,100.0,1.6,3.3,21,Operational,0,42.4,Mobile Money,Commercial,True
SW018446,2026-04-22 13:05:13,ST004,31.9,98.0,0.7,4.3,16,Operational,0,35.17,Mobile Money,Standard,True
SW018447,2026-04-22 13:09:20,ST002,11.5,96.2,5.1,2.2,19,Operational,0,37.65,Mobile Money,Delivery,True
SW018448,2026-04-22 13:14:29,ST001,7.4,95.8,4.4,3.2,20,Operational,0,31.51,Mobile Money,Standard,True
SW018449,2026-04-22 13:15:50,ST002,19.3,92.0,3.2,3.6,17,Operational,0,39.55,Wallet,Commercial,True
SW018450,2026-04-22 13:26:22,ST002,24.0,94.3,3.0,3.2,17,Operational,0,35.16,Card,Standard,True
SW018451,2026-04-22 13:30:32,ST004,42.3,95.7,0.8,4.1,20,Operational,0,38.01,Mobile Money,Delivery,True
SW018452,2026-04-22 13:52:05,ST002,18.2,86.8,1.3,3.5,17,Operational,0,36.46,Mobile Money,Delivery,True
SW018453,2026-04-22 13:59:00,ST005,34.0,94.5,2.4,3.8,16,Operational,0,37.83,Wallet,Standard,True
SW018454,2026-04-22 14:01:13,ST005,32.0,95.8,3.0,3.9,16,Operational,0,34.05,Mobile Money,Standard,True
SW018455,2026-04-22 14:22:28,ST001,11.6,90.3,1.0,2.9,10,Operational,0,35.6,Mobile Money,Commercial,True
SW018456,2026-04-22 14:24:23,ST003,23.4,87.7,2.6,3.3,21,Operational,0,35.56,Card,Standard,True
SW018457,2026-04-22 14:31:46,ST002,41.6,94.3,5.6,2.4,16,Operational,0,39.87,Mobile Money,Commercial,True
SW018458,2026-04-22 15:02:30,ST001,14.5,94.0,3.7,2.3,19,Operational,0,33.4,Wallet,Standard,True
SW018459,2026-04-22 15:09:34,ST001,25.1,95.6,5.7,2.4,22,Operational,0,37.66,Mobile Money,Delivery,True
SW018460,2026-04-22 15:27:41,ST003,42.3,88.6,2.7,3.9,19,Operational,0,41.0,Mobile Money,Delivery,True
SW018461,2026-04-22 15:30:43,ST004,9.6,95.6,4.4,2.9,19,Operational,0,33.82,Mobile Money,Standard,True
SW018462,2026-04-22 15:34:05,ST005,27.7,94.7,1.5,2.5,15,Operational,0,36.42,Card,Standard,True
SW018463,2026-04-22 15:43:26,ST003,55.0,94.5,3.7,3.2,22,Operational,0,35.57,Card,Standard,True
SW018464,2026-04-22 15:44:32,ST004,30.1,92.7,3.1,3.3,23,Operational,0,38.66,Card,Delivery,True
SW018465,2026-04-22 15:55:45,ST004,18.4,96.3,2.4,3.2,20,Operational,0,32.41,Mobile Money,Standard,True
SW018466,2026-04-22 16:03:37,ST005,41.6,88.8,0.5,3.9,19,Operational,0,41.99,Card,Commercial,True
SW018467,2026-04-22 16:07:47,ST002,35.4,88.4,2.4,3.1,19,Operational,0,34.49,Card,Standard,True
SW018468,2026-04-22 16:15:29,ST005,21.0,98.0,0.8,3.4,11,Operational,0,38.83,Mobile Money,Commercial,True
SW018469,2026-04-22 16:23:29,ST003,8.1,85.8,1.5,4.1,23,Operational,0,33.41,Mobile Money,Standard,True
SW018470,2026-04-22 16:24:25,ST004,24.6,96.0,3.3,2.8,20,Operational,0,38.2,Mobile Money,Delivery,True
SW018471,2026-04-22 16:25:33,ST005,18.1,94.1,3.3,3.8,15,Operational,0,36.19,Mobile Money,Standard,True
SW018472,2026-04-22 16:25:48,ST004,18.3,98.7,4.3,3.6,16,Operational,0,33.7,Card,Standard,True
SW018473,2026-04-22 16:28:34,ST003,30.3,92.4,2.1,3.5,18,Operational,0,0.0,Card,Delivery,False
SW018474,2026-04-22 16:30:27,ST001,16.9,93.7,8.0,3.5,15,Downtime,45,0.0,Mobile Money,Standard,False
SW018475,2026-04-22 16:33:09,ST005,9.0,99.2,3.0,2.9,14,Operational,0,32.23,Mobile Money,Standard,True
SW018476,2026-04-22 16:48:33,ST005,36.6,94.4,0.2,3.3,12,Operational,0,36.65,Mobile Money,Standard,True
SW018477,2026-04-22 16:50:28,ST004,49.2,95.4,3.0,2.4,21,Operational,0,36.96,Mobile Money,Delivery,True
SW018478,2026-04-22 17:06:48,ST001,31.5,96.2,2.1,3.8,5,Operational,0,43.0,Wallet,Commercial,True
SW018479,2026-04-22 17:07:57,ST002,31.7,97.9,4.0,3.1,5,Operational,0,35.29,Mobile Money,Standard,True
SW018480,2026-04-22 17:10:39,ST003,23.5,85.8,3.2,3.1,12,Operational,0,36.54,Mobile Money,Delivery,True
SW018481,2026-04-22 17:34:55,ST005,10.5,88.5,2.2,4.0,16,Operational,0,36.38,Wallet,Standard,True
SW018482,2026-04-22 17:39:16,ST005,12.6,96.9,2.3,2.4,11,Operational,0,37.04,Wallet,Delivery,True
SW018483,2026-04-22 17:42:11,ST003,23.1,87.6,8.7,4.1,12,Operational,0,34.94,Card,Standard,True
SW018484,2026-04-22 17:42:35,ST001,31.6,99.2,27.0,2.6,1,Operational,0,37.81,Mobile Money,Delivery,True
SW018485,2026-04-22 17:42:48,ST004,15.7,94.2,5.2,3.0,12,Operational,0,34.42,Mobile Money,Standard,True
SW018486,2026-04-22 17:48:39,ST002,3.0,97.9,1.4,1.9,14,Operational,0,40.71,Mobile Money,Commercial,True
SW018487,2026-04-22 17:55:48,ST004,27.8,93.3,9.2,4.0,2,Operational,0,38.17,Wallet,Delivery,True
SW018488,2026-04-22 18:02:33,ST004,30.0,96.1,1.7,5.2,16,Operational,0,39.08,Card,Delivery,True
SW018489,2026-04-22 18:04:45,ST003,51.0,88.8,5.9,3.2,12,Operational,0,37.62,Wallet,Delivery,True
SW018490,2026-04-22 18:04:58,ST003,25.4,89.7,8.0,3.0,16,Operational,0,40.26,Card,Commercial,True
SW018491,2026-04-22 18:24:01,ST005,23.5,88.0,3.7,2.1,6,Operational,0,41.68,Mobile Money,Commercial,True
SW018492,2026-04-22 18:26:03,ST002,20.6,90.1,1.6,3.1,13,Operational,0,37.2,Mobile Money,Delivery,True
SW018493,2026-04-22 18:29:03,ST002,7.1,92.3,0.5,4.0,17,Operational,0,37.27,Mobile Money,Delivery,True
SW018494,2026-04-22 18:32:53,ST005,5.3,94.4,2.8,2.2,12,Operational,0,33.15,Mobile Money,Standard,True
SW018495,2026-04-22 18:34:50,ST001,26.5,93.8,4.7,2.2,9,Operational,0,36.25,Mobile Money,Delivery,True
SW018496,2026-04-22 18:37:48,ST002,18.0,89.8,4.2,4.6,12,Operational,0,37.68,Mobile Money,Delivery,True
SW018497,2026-04-22 18:39:24,ST003,5.8,100.0,7.7,3.2,10,Operational,0,39.32,Card,Delivery,True
SW018498,2026-04-22 18:41:31,ST005,3.7,92.4,3.6,4.3,10,Operational,0,37.17,Mobile Money,Delivery,True
SW018499,2026-04-22 18:45:00,ST004,14.1,87.7,12.3,3.0,10,Operational,0,37.06,Mobile Money,Delivery,True
SW018500,2026-04-22 18:48:23,ST003,34.0,93.3,5.8,4.7,0,Operational,0,0.0,Mobile Money,Delivery,False
SW018501,2026-04-22 18:49:22,ST005,21.5,89.8,1.9,3.4,15,Operational,0,40.55,Card,Commercial,True
SW018502,2026-04-22 19:05:56,ST004,29.3,94.2,3.2,3.8,10,Operational,0,40.6,Mobile Money,Commercial,True
SW018503,2026-04-22 19:09:11,ST003,18.0,84.2,1.4,3.9,13,Operational,0,36.19,Mobile Money,Standard,True
SW018504,2026-04-22 19:10:27,ST003,40.8,89.1,5.8,4.6,15,Operational,0,40.51,Mobile Money,Delivery,True
SW018505,2026-04-22 19:13:10,ST002,29.5,92.2,6.8,4.4,17,Operational,0,34.24,Mobile Money,Standard,True
SW018506,2026-04-22 19:13:36,ST005,48.0,89.5,7.3,2.8,5,Operational,0,36.63,Mobile Money,Delivery,True
SW018507,2026-04-22 19:14:59,ST003,39.4,87.6,5.2,3.7,17,Operational,0,38.47,Mobile Money,Delivery,True
SW018508,2026-04-22 19:36:50,ST004,18.1,94.1,12.7,3.4,12,Operational,0,36.2,Wallet,Standard,True
SW018509,2026-04-22 19:37:03,ST005,33.7,100.0,10.5,3.3,6,Operational,0,40.1,Mobile Money,Delivery,True
SW018510,2026-04-22 19:38:46,ST003,16.9,89.4,2.0,2.4,22,Operational,0,41.42,Mobile Money,Commercial,True
SW018511,2026-04-22 19:41:17,ST002,24.0,86.2,12.3,3.7,13,Operational,0,35.02,Mobile Money,Standard,True
SW018512,2026-04-22 19:42:20,ST001,22.5,93.9,5.2,3.1,7,Operational,0,35.83,Wallet,Standard,True
SW018513,2026-04-22 19:51:15,ST003,30.9,95.1,2.5,3.7,5,Operational,0,36.34,Mobile Money,Standard,True
SW018514,2026-04-22 19:52:36,ST002,16.0,92.9,0.6,3.9,5,Operational,0,37.19,Mobile Money,Delivery,True
SW018515,2026-04-22 19:53:24,ST005,29.8,91.4,9.1,3.6,11,Operational,0,37.03,Mobile Money,Delivery,True
SW018516,2026-04-22 19:55:50,ST001,20.4,96.6,5.8,4.5,5,Operational,0,38.21,Wallet,Delivery,True
SW018517,2026-04-22 20:07:01,ST003,33.8,90.0,6.4,4.2,17,Operational,0,39.43,Wallet,Commercial,True
SW018518,2026-04-22 20:08:28,ST004,11.6,91.3,6.3,2.7,13,Operational,0,40.29,Mobile Money,Delivery,True
SW018519,2026-04-22 20:10:07,ST005,3.0,91.2,0.3,2.9,9,Operational,0,35.38,Mobile Money,Standard,True
